   8   6       21.8945   8   5        19.598   8   4        22.223   8   3       19.2052   8   7       11.2952   7   3       2.52595   7   2       22.6579   7   1       21.7796   7   0       22.2952
   1   8       22.0779   1   7       23.9149   1   6       22.0155   0   5       10.2834   1   5       9.05603   0   4        20.503   0   3       21.7228   0   2       21.7764   0   1       9.43951
   6   3       21.1998   6   5       9.97107   5   6       23.2532   5   5       12.1879   6   4       23.9152   5   8        1.1469   5   7       23.1624   4   9       23.5653   4   8         23.18
   7   3       20.8917   6   6       21.2335   7   4       20.5456   6   8       19.1717   6   5       1.64227   6   7       22.1328   5   9        23.049   7   5       22.3418   5   8       2.09038
   3   5       22.6965   3   3       16.9775   2   8       14.3537   2   7       22.1149   2   6       21.3969   3   4       21.2275   2   5       1.91613   1   9       21.6452   1   8         6.211
   2   6       14.8733   2   5       23.6865   2   4       20.8613   1   4       4.55445   1   3       23.8787   1   2       21.6603   0   1       10.3124   1   1       11.8185   0   0       22.8944
   2   7             0   2   6       20.0044   2   5       20.6768   2   4          20.1   1   2       16.7929   2   2       6.28419   1   1       21.0775   2   3       22.1235   1   0       21.4118
   7   7        13.409   7   6       21.5466   7   5         20.24   7   4       21.1079   6   3       4.11955   7   3       20.9263   6   2       21.7349   6   1       22.5178   6   0       22.9204
   3   6       19.4186   3   4       21.0547   3   5       20.4214   2   4        1.9507   2   1       17.8102   2   2       21.2289   1   1        4.3932   2   3       22.9736   1   0       23.3523
   5   8       21.8595   5   7       20.3022   5   6        20.639   5   5       21.8026   5   9       23.3329   5   4       19.8378   5   3        22.869   5   2        20.384   5   1       18.3722
   0   9       19.5657   0   8       22.3146   0   7       19.4541   0   6        19.693   0   5       22.4284   0   4       20.4133   0   3       21.7697   0   2       21.4881   0   1        5.4951
   8   6       2.23303   8   5       23.4731   8   4       21.4439   8   3       4.52682   7   3       17.9076   7   2       22.4478   6   1       13.2302   7   1       8.91605   6   0       23.6697
   6   6        15.652   6   5       23.4822   6   4       20.8237   5   3       17.4344   5   2        23.762   6   3       6.95485   5   0        5.0556   5   1       23.2141   4   0       14.8151
   2   6       5.00022   2   3       22.3471   2   2       16.7485   1   9       23.8805   1   8       21.4431   2   4       20.2358   1   7       20.4197   2   5       22.4429   1   6       16.4661
   1   7       3.76971   1   6       19.8637   1   5       21.3094   1   4       20.6857   1   2       13.0223   1   3       22.0651   0   2       8.56689   0   1       20.8498   0   0       21.3275
   8   5        22.489   8   2        9.2164   8   6       19.1369   7   9       21.6254   7   8       19.1556   8   3       22.1887   7   7       19.7742   8   4       22.0752   7   6       2.60268
   4   3       11.4177   4   4        21.659   3   3       11.3441   4   5       21.2671   3   2       21.9098   3   0        17.597   4   6       15.9025   3   1        22.573   2   0       6.07028
   4   3       7.44765   4   4       22.9475   3   3       15.4229   4   5       22.6115   3   2       22.4919   2   1             0   4   6       8.28875   3   1       22.4358   2   0       21.8755
   4   3        8.0861   4   4       22.2474   3   3       13.5045   4   5       21.2517   3   2       21.1142   4   6       21.1269   3   1       22.0584   4   7       16.4826   3   0       22.6377
   2   3         18.26   2   2       21.6364   2   1       12.9343   1   5        23.857   1   4       21.4417   1   3        5.5654   1   6       5.30773   0   7       23.3097   0   6       18.7011
   6   6       12.2167   6   5        23.032   6   4       23.0854   5   3       21.2488   5   2       23.4306   6   3      0.366599   4   1       9.27404   5   1       13.0305   4   0       22.0399
   3   5       22.3587   3   4       21.8138   3   3       11.4077   2   9       16.9107   2   8       22.0623   3   6       13.8639   2   7       21.0851   2   6       7.26799   1   9       5.51251
   5   5       19.9812   5   3       21.7598   5   2       6.70112   5   7       15.7498   4   9       21.4591   5   4       19.8573   4   8        21.075   5   6       21.7661   4   7       5.78454
   3   7        20.688   3   6       20.0777   3   5       21.2135   3   4       20.9627   3   8       14.2051   3   3       19.4076   3   2        20.487   3   1       21.0208   3   0        22.344
   8   2       4.11457   8   3       22.9952   7   7       2.31418   8   5             0   7   5       23.4833   6   8       22.3938   8   4       25.2708   7   6       23.3413   6   7       21.1157
